NODE_TYPE,NODE_TYPE2,FACILITYID,LEGACYID,NODE_NO,NODE_SIZE,MATERIAL,INVERT,RIM_ELEVATION,I_I_SOURCE,I_I_QUANTITY,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,INSTALL_DATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,ENABLED,ANCILLARYROLE,Latitude,Longitude
2,Riser Pocket,1000074578,28066,1270611304,75,PVC Plastic,1.22,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207591,-122.869539
2,Riser Pocket,1000074579,28067,1273611304,75,PVC Plastic,1.29,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207593,-122.868692
2,Riser Pocket,1000074580,28068,1276711304,63,PVC Plastic,1.25,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207595,-122.867845
2,Riser Pocket,1000074581,28069,1274411312,75,PVC Plastic,1.07,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207744,-122.868490
2,Riser Pocket,1000074582,28070,1271311312,75,PVC Plastic,1.07,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207742,-122.869338
2,Riser Pocket,1000074583,28071,1268211312,75,PVC Plastic,0.99,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051122,20141103,0,0,49.207740,-122.870185
2,Riser Pocket,1000074568,28040,1266211273,75,PVC Plastic,0.7,,,,Abandoned,4515,1977,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207034,-122.870744
2,Riser Pocket,1000074569,28041,1268411264,75,PVC Plastic,0.91,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.206877,-122.870154
2,Riser Pocket,1000074570,28043,1271411264,100,PVC Plastic,0.72,,,,Abandoned,7893-0058-00,1996,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.206879,-122.869301
2,Riser Pocket,1000074571,28045,1275211273,63,PVC Plastic,1.3,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207032,-122.868275
2,Riser Pocket,1000074572,28046,1272411273,63,PVC Plastic,1.1,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207030,-122.869038
2,Riser Pocket,1000074573,28047,1269811273,75,PVC Plastic,1.17,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207029,-122.869759
2,Riser Pocket,1000074574,28048,1266911273,75,PVC Plastic,0.99,,,,Abandoned,4515,1978,Surrey,,LINE BW-G,,,,,,,,20051121,20141103,0,0,49.207027,-122.870565
2,Riser Pocket,1000074716,27952,1243611433,150,PVC Plastic,0.37,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209938,-122.876988
2,Riser Pocket,1000074711,27947,1238711433,150,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209939,-122.878350
2,Riser Pocket,1000074724,27964,1252311433,150,PVC Plastic,0.36,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20160913,0,0,49.209935,-122.874585
2,Riser Pocket,1000074674,27888,1232311433,100,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20160913,0,0,49.209941,-122.880102
2,Riser Pocket,1000074720,27956,1246411434,150,PVC Plastic,0.41,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209937,-122.876204
2,Riser Pocket,1000074663,27876,1236711424,100,PVC Plastic,0.65,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20160913,0,0,49.209778,-122.878902
2,Riser Pocket,1000074675,27889,1235411433,100,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20160913,0,0,49.209944,-122.879255
2,Riser Pocket,1000074712,27948,1238311433,100,PVC Plastic,0.15,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209939,-122.878444
2,Riser Pocket,1000074661,27870,1230511424,100,PVC Plastic,0.43,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051114,20160913,0,0,49.209772,-122.880605
2,Riser Pocket,1000074717,27953,1245911433,150,PVC Plastic,0.09,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209937,-122.876344
2,Riser Pocket,1000075144,28172,1277811453,75,PVC Plastic,0.81,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051128,,1,0,49.210280,-122.867548
2,Riser Pocket,1000075033,27718,1285811580,75,PVC Plastic,0.39,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,,1,0,49.212582,-122.865312
2,Riser Pocket,1000075034,27720,1287411594,75,PVC Plastic,0.73,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,20081120,0,0,49.212842,-122.864888
2,Riser Pocket,1000075035,27722,1284511594,75,PVC Plastic,0.69,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,20081120,0,0,49.212843,-122.865672
2,Riser Pocket,1000075036,27723,1281711594,75,PVC Plastic,0.46,,,,Abandoned,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051105,20081120,0,0,49.212844,-122.866447
2,Riser Pocket,1000075039,22605,1284811259,200,PVC Plastic,1.68,1.98,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.206781,-122.865615
2,Riser Pocket,1000075040,22606,1286811263,200,PVC Plastic,1.86,2.16,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.206841,-122.865068
2,Riser Pocket,1000075041,22616,1288111337,200,PVC Plastic,1.37,1.7,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.208194,-122.864707
2,Riser Pocket,1000075042,22618,1288111361,200,PVC Plastic,1.48,1.94,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.208617,-122.864704
2,Riser Pocket,1000074602,28094,1253311522,100,PVC Plastic,0.36,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051122,,1,0,49.211541,-122.874292
2,Riser Pocket,1000074603,28095,1253311534,75,PVC Plastic,0.1,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051122,,1,0,49.211759,-122.874291
2,Riser Pocket,1000074604,28096,1253311549,75,PVC Plastic,0.38,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,,1,0,49.212041,-122.874290
2,Riser Pocket,1000074605,28097,1253311571,75,PVC Plastic,0.32,,,,In Service,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,,1,0,49.212432,-122.874289
2,Riser Pocket,1000074707,27943,1248011424,75,PVC Plastic,0.49,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209773,-122.875779
2,Riser Pocket,1000074710,27946,1251011425,75,PVC Plastic,0.3,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209772,-122.874932
2,Riser Pocket,1000074714,27950,1240511434,63,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209943,-122.877850
2,Riser Pocket,1000074702,27938,1238811425,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209776,-122.878300
2,Riser Pocket,1000074703,27939,1241911424,63,PVC Plastic,0.45,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209775,-122.877453
2,Riser Pocket,1000074706,27942,1245011425,75,PVC Plastic,0.46,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209774,-122.876606
2,Riser Pocket,1000074715,27951,1243511433,75,PVC Plastic,0.37,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209942,-122.877003
2,Riser Pocket,1000074718,27954,1245911434,75,PVC Plastic,0.09,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209941,-122.876359
2,Riser Pocket,1000074719,27955,1246411433,75,PVC Plastic,0.41,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209941,-122.876219
2,Riser Pocket,1000074722,27958,1249111433,75,PVC Plastic,0.43,,,,Abandoned,4515,1977,Surrey,,LINE BW-D,,,,,,,,20051116,20120419,0,0,49.209940,-122.875451
2,Riser Pocket,1000074619,28116,1255711620,75,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20081120,0,0,49.213324,-122.873646
2,Riser Pocket,1000074620,28118,1258511622,75,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20081120,0,0,49.213361,-122.872871
2,Riser Pocket,1000074621,28119,1261511623,75,PVC Plastic,0.61,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20081121,0,0,49.213364,-122.872045
2,Riser Pocket,1000074819,27551,1243810734,100,PVC Plastic,2.15,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051030,,1,0,49.197294,-122.876956
2,Riser Pocket,1000075010,27666,1279511470,100,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.210598,-122.867058
2,Riser Pocket,1000075011,27667,1279511471,150,PVC Plastic,0.61,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051103,,1,0,49.210593,-122.867058
2,Riser Pocket,1000075012,27668,1278811431,75,PVC Plastic,0.85,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.209885,-122.867263
2,Riser Pocket,1000075013,27670,1278911470,150,PVC Plastic,0.3,,,,In Service,4515,1978,Surrey,,LINE BE-D,,,,,,,,20051103,,1,0,49.210594,-122.867244
2,Riser Pocket,1000075014,27671,1278911471,100,PVC Plastic,0.3,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.210598,-122.867244
2,Riser Pocket,1000075015,27673,1279611501,63,PVC Plastic,0.91,,,,In Service,4515,1978,Surrey,,LINE BE-B,,,,,,,,20051103,,1,0,49.211159,-122.867025
2,Riser Pocket,1000075016,27674,1284211509,100,PVC Plastic,1.14,,,,In Service,4515,1978,Surrey,,,,,,,,,,20051103,,1,0,49.211309,-122.865774
2,Riser Pocket,1000075017,27675,1287911485,100,PVC Plastic,1.12,,,,In Service,7899-0159-00,2002,Surrey,,LINE BE-C,,,,,,,,20051103,,1,0,49.210871,-122.864749
2,Riser Pocket,1000075018,27676,1287911486,150,PVC Plastic,1.12,,,,In Service,4515,2002,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.210871,-122.864742
2,Riser Pocket,1000075019,27678,1278811541,150,PVC Plastic,0.27,,,,In Service,4515,1978,Surrey,,LINE BE-F,,,,,,,,20051103,,1,0,49.211873,-122.867265
2,Riser Pocket,1000074958,27446,1212310705,150,PVC Plastic,0.54,,,,In Service,4516,1978,Surrey,,LINE BSW-I,,,,,,,,20051027,,1,0,49.196771,-122.885668
2,Riser Pocket,1000074853,27283,1195810418,150,PVC Plastic,0.25,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-G,,,,,,,,20051024,,1,0,49.191584,-122.890216
2,Riser Pocket,1000074854,27284,1195810419,150,PVC Plastic,0.25,,,,In Service,C-4122,1989,Surrey,,LINE BSW-H,,,,,,,,20051024,,1,0,49.191584,-122.890216
2,Riser Pocket,1000074725,27966,1238311461,100,PVC Plastic,0.41,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20160913,0,0,49.210453,-122.878451
2,Riser Pocket,1000074726,27968,1238311492,100,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20160913,0,0,49.211007,-122.878443
2,Riser Pocket,1000074721,27957,1249211433,150,PVC Plastic,0.43,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209936,-122.875436
2,Riser Pocket,1000074713,27949,1240511433,150,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051116,20160913,0,0,49.209939,-122.877835
2,Riser Pocket,1000074677,27893,1227911471,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20141029,0,0,49.210623,-122.881313
2,Riser Pocket,1000074965,27454,1218810792,150,PVC Plastic,0.5,,,,In Service,C-4122,1995,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.198333,-122.883847
2,Riser Pocket,1000074966,27455,1218810791,150,PVC Plastic,0.5,,,,In Service,C-4122,1995,Surrey,,LINE BSW-I,,,,,,,,20051027,,1,0,49.198333,-122.883847
2,Riser Pocket,1000074967,27472,1219710804,150,PVC Plastic,0.31,,,,In Service,C-4122,1995,Surrey,,LINE BSW-E,,,,,,,,20051028,,1,0,49.198548,-122.883623
2,Riser Pocket,1000074968,27473,1219710803,150,PVC Plastic,0.31,,,,In Service,C-4122,1995,Surrey,,LINE BSW-I,,,,,,,,20051028,,1,0,49.198548,-122.883623
2,Riser Pocket,1000074764,27633,1197910359,100,PVC Plastic,0.77,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.190517,-122.889646
2,Riser Pocket,1000074765,27635,1197710232,100,PVC Plastic,2.85,,,,In Service,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051102,,1,0,49.188210,-122.889705
2,Riser Pocket,1000074770,27488,1208410618,150,PVC Plastic,0.67,,,,Abandoned,C-4122,1989,Surrey,,,,,,,,,,20051028,20081121,0,0,49.195200,-122.886752
2,Riser Pocket,1000074772,27490,1208410620,150,PVC Plastic,0.67,,,,In Service,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051028,,1,0,49.195199,-122.886748
2,Riser Pocket,1000074774,27492,1205310580,150,PVC Plastic,0.74,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-H,,,,,,,,20051028,20081121,0,0,49.194494,-122.887601
2,Riser Pocket,1000074776,27495,1202710527,150,PVC Plastic,0.89,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-G,,,,,,,,20051028,20081121,0,0,49.193554,-122.888318
2,Riser Pocket,1000074778,27497,1202710529,150,PVC Plastic,0.89,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-F,,,,,,,,20051028,20081121,0,0,49.193552,-122.888310
2,Riser Pocket,1000074779,27500,1200410517,150,PVC Plastic,0.81,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-G,,,,,,,,20051029,20081121,0,0,49.193367,-122.888951
2,Riser Pocket,1000074780,27501,1200410518,150,PVC Plastic,0.81,,,,Abandoned,C-4122,1989,Surrey,,LINE BSW-H,,,,,,,,20051029,20081121,0,0,49.193365,-122.888944
2,Riser Pocket,1000074782,27505,1214510467,100,PVC Plastic,3.47,,,,Abandoned,4516,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192470,-122.885066
2,Riser Pocket,1000074735,27977,1242011562,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20141029,0,0,49.212279,-122.877411
2,Riser Pocket,1000074784,27507,1208210483,100,PVC Plastic,3.47,,,,Abandoned,4516,1978,Surrey,,LINE BSW-F,,,,,,,,20051029,20081121,0,0,49.192750,-122.886786
2,Riser Pocket,1000074732,27974,1250411593,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212829,-122.875106
2,Riser Pocket,1000074731,27973,1247911580,63,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212599,-122.875784
2,Riser Pocket,1000074728,27970,1240011539,75,PVC Plastic,0.91,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.211857,-122.877974
2,Riser Pocket,1000074734,27976,1239311548,75,PVC Plastic,0.88,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20141029,0,0,49.212024,-122.878164
2,Riser Pocket,1000074730,27972,1245511567,75,PVC Plastic,0.74,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212368,-122.876466
2,Riser Pocket,1000074618,28114,1253311605,75,PVC Plastic,0.69,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20091211,1,0,49.213048,-122.874287
2,Riser Pocket,1000074679,27895,1231811499,63,PVC Plastic,1.07,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051115,20141029,0,0,49.211135,-122.880229
2,Riser Pocket,1000074622,28120,1254811629,75,PVC Plastic,0.84,,,,Abandoned,4515,1977,Surrey,,LINE BW-B,,,,,,,,20051123,20141029,0,0,49.213474,-122.873885
2,Riser Pocket,1000074855,27285,1196410418,150,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,LINE BSW-G   ALSO SEE S-019-093,,,,,,,,20051024,,1,0,49.191584,-122.890054
2,Riser Pocket,1000074856,27286,1196410419,150,PVC Plastic,0.63,,,,In Service,4516,1978,Surrey,,LINE BSW-H   ALSO SEE S-019-093,,,,,,,,20051024,,1,0,49.191584,-122.890054
2,Riser Pocket,1000074857,27287,1196710379,100,PVC Plastic,0.44,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051024,,1,0,49.190883,-122.889969
2,Riser Pocket,1000074925,27362,1200310635,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195507,-122.888963
2,Riser Pocket,1000074926,27363,1200310636,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195509,-122.888966
2,Riser Pocket,1000074927,27364,1200210638,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195509,-122.888966
2,Riser Pocket,1000074928,27365,1202210659,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195935,-122.888442
2,Riser Pocket,1000074929,27366,1202210660,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195935,-122.888442
2,Riser Pocket,1000074930,27367,1202210658,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195934,-122.888439
2,Riser Pocket,1000074931,27368,1202210657,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.195934,-122.888439
2,Riser Pocket,1000074932,27369,1203310672,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196182,-122.888144
2,Riser Pocket,1000074933,27370,1203310673,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196182,-122.888144
2,Riser Pocket,1000074934,27371,1203410670,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196179,-122.888137
2,Riser Pocket,1000074597,28089,1259311424,100,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209768,-122.872653
2,Riser Pocket,1000074695,27929,1238811381,100,PVC Plastic,0.21,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051116,20120420,0,0,49.209003,-122.878324
2,Riser Pocket,1000074595,28086,1264511424,100,PVC Plastic,0.52,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051122,20120420,0,0,49.209766,-122.871210
2,Riser Pocket,1000074687,27908,1240111322,63,PVC Plastic,0.57,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.207933,-122.877941
2,Riser Pocket,1000074688,27909,1243111322,63,PVC Plastic,0.51,,,,Abandoned,4515,1977,Surrey,,LINE BW-F,,,,,,,,20051115,20120420,0,0,49.207935,-122.877115
2,Riser Pocket,1000074565,28036,1257611323,63,PVC Plastic,0.72,,,,Abandoned,4515,1977,Surrey,,LINE BW-A,,,,,,,,20051121,20120423,0,0,49.207949,-122.873113
2,Riser Pocket,1000828795,,1255011332,63,PVC Plastic,,,,,Abandoned,4515,,Surrey,,Line BW-A,,,,,,,,20070723,20120423,0,0,49.208114,-122.873839
2,Riser Pocket,1000074647,27853,1220211295,75,PVC Plastic,0.31,,,,Abandoned,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,20091211,1,0,49.207450,-122.883442
2,Riser Pocket,1000074729,27971,1242711553,75,PVC Plastic,0.91,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051117,20091211,1,0,49.212112,-122.877222
2,Riser Pocket,1000074841,27599,1236410995,150,PVC Plastic,0.26,,,,Abandoned,S-757,1978,Surrey,,LINE BSW-K,,,,,,,,20051101,20091221,0,0,49.202000,-122.878979
2,Riser Pocket,1000074840,27598,1235210974,150,PVC Plastic,0.29,,,,Abandoned,4516,1978,Surrey,,LINE BSW-K,,,,,,,,20051101,20091221,0,0,49.201640,-122.879309
2,Riser Pocket,1000074910,27351,1193610478,75,PVC Plastic,1.7,0,,,Abandoned,,1978,Surrey,,,,,,,,,,20051026,20091221,0,0,49.192673,-122.890831
2,Riser Pocket,1000074911,27352,1195610497,75,PVC Plastic,1.7,0,,,Abandoned,,1978,Surrey,,,,,,,,,,20051026,20091221,0,0,49.192994,-122.890288
2,Riser Pocket,1000074851,27280,1194410428,100,PVC Plastic,0,,,,Abandoned,4516,1978,Surrey,,LINE BSW-H,,,,,,,,20051024,20091221,0,0,49.191772,-122.890603
2,Riser Pocket,1000074852,27281,1194410429,150,PVC Plastic,-0.05,,,,Abandoned,4516,1978,Surrey,,LINE BSW-G,,,,,,,,20051024,20091221,0,0,49.191772,-122.890603
2,Riser Pocket,1000075043,22620,1288311371,200,PVC Plastic,1.71,2.17,,,In Service,1794-308,2000,Surrey,,,,,,,,,,20051102,,1,0,49.208796,-122.864629
3,Valve Chamber,1001947514,,1620301957,1350,Concrete,57.62,60.06,,,In Service,4706-4530-00,2016,Surrey,,Blow Down Chamber,Final AB,,,,,,,20170921,20170921,1,0,49.038314,-122.773724
2,Riser Pocket,1000075047,22645,1299111610,150,PVC Plastic,0.81,1.11,,,Abandoned,1794-308,2000,Surrey,,,,,,,,,,20051107,20081120,0,0,49.213122,-122.861646
2,Riser Pocket,1000074648,27854,1226311296,75,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207455,-122.881764
2,Riser Pocket,1000074650,27858,1229411296,100,PVC Plastic,0.54,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207458,-122.880917
2,Riser Pocket,1000074646,27852,1223311295,75,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,20091109,1,0,49.207452,-122.882590
2,Riser Pocket,1000074652,27860,1235511296,100,PVC Plastic,0.53,,,,In Service,4515,1977,Surrey,,LINE BW-E,,,,,,,,20051114,,1,0,49.207463,-122.879223
2,Riser Pocket,1000074810,27536,1224210817,150,PVC Plastic,-0.02,,,,In Service,C-4122,1995,Surrey,,LINE BSW-K  SEE ASLO S-010-070,,,,,,,,20051030,20160212,1,0,49.198805,-122.882363
3,Valve Chamber,1001189834,,1917705240,2825,Concrete,,,,,In Service,4706-1500-00,2011,Surrey,,,Final AB,,,,,,,20110223,20110223,1,0,49.097535,-122.691502
2,Riser Pocket,1000075113,27785,1293711580,63,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212579,-122.863141
2,Riser Pocket,1000075114,27786,1293711581,100,PVC Plastic,0.84,,,,In Service,4515,1978,Surrey,,LINE BE-G,,,,,,,,20051108,,1,0,49.212584,-122.863141
2,Riser Pocket,1000075115,27789,1290711580,75,Steel,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212581,-122.863967
2,Riser Pocket,1000075116,27790,1290711581,100,Steel,0.69,,,,In Service,4515,1978,Surrey,,LINE BE-I,,,,,,,,20051108,,1,0,49.212585,-122.863967
2,Riser Pocket,1000075117,27791,1289511580,100,Clay Tile,0.76,,,,In Service,4515,1978,Surrey,,LINE BE-G,,,,,,,,20051108,,1,0,49.212585,-122.864312
2,Riser Pocket,1000074880,27311,1193610600,150,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081205,0,0,49.194871,-122.890812
2,Riser Pocket,1000074881,27312,1189010637,100,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,LINE BSW-B,,,,,,,,20051025,20081121,0,0,49.195546,-122.892097
2,Riser Pocket,1000074882,27313,1189010638,150,PVC Plastic,0.58,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081121,0,0,49.195546,-122.892097
2,Riser Pocket,1000074883,27314,1187810647,150,PVC Plastic,0.58,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081121,0,0,49.195723,-122.892425
2,Riser Pocket,1000074884,27315,1187810648,100,PVC Plastic,0.63,,,,Abandoned,4516,1978,Surrey,,LINE BSW-B,,,,,,,,20051025,20081121,0,0,49.195723,-122.892425
2,Riser Pocket,1000074885,27316,1187010653,150,PVC Plastic,0.43,,,,Abandoned,4516,1978,Surrey,,,,,,,,,,20051025,20081121,0,0,49.195836,-122.892638
2,Riser Pocket,1000074849,27278,1193310438,150,PVC Plastic,-0.19,,,,Abandoned,4516,1978,Surrey,,LINE BSW-G,,,,,,,,20051024,20091127,0,0,49.191941,-122.890929
2,Riser Pocket,1000074935,27372,1203410667,150,PVC Plastic,0.58,,,,In Service,4516,1978,Surrey,,,,,,,,,,20051026,,1,0,49.196179,-122.888137
2,Riser Pocket,1000074936,27374,1204610681,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-E,,,,,,,,20051027,,1,0,49.196335,-122.887778
2,Riser Pocket,1000074937,27375,1204610682,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-K,,,,,,,,20051027,,1,0,49.196335,-122.887778
2,Riser Pocket,1000074938,27376,1204610680,150,PVC Plastic,0.48,,,,In Service,4516,1978,Surrey,,LINE BSW-J,,,,,,,,20051027,,1,0,49.196331,-122.887783
2,Riser Pocket,1000074939,27377,1204610679,,PVC Plastic,,,,,In Service,,,Surrey,,,,,,,,,,20051026,,1,0,49.196326,-122.887788
2,Riser Pocket,1000074658,27867,1224311377,63,PVC Plastic,0.53,,,,Abandoned,4515,1977,Surrey,,LINE BW-C,,,,,,,,20051114,20081120,0,0,49.208934,-122.882314
