ANCILLARYROLE,ENABLED,FITTING_TYPE,FITTING_TYPE2,FACILITYID,LEGACYID,NODE_NO,FITTING_SIZE,MATERIAL,RIM_ELEVATION,INVERT,DEPTH,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
0,1,4,Tee,1000302815,13316,1578908992,,,87.8,,,In Service,,1992,Surrey,,,,,,,,,19930510,20161004,49.165639,-122.784574
0,1,4,Tee,1000302813,13101,1589208990,,,81.99,,,In Service,,1992,Surrey,,,,,,,,,19930309,20161004,49.165597,-122.781738
0,1,4,Tee,1000309560,2808,1226607174,,,78.6,,,In Service,,1988,Surrey,,,,,,,,,19910509,,49.133134,-122.881822
0,1,4,Tee,1000303746,5725,1293207308,,,83.66,,,In Service,,1978,Surrey,,,,,,,,,19890606,,49.135553,-122.863447
0,1,4,Tee,1000303764,5768,1292607209,,,85.04,,,In Service,,1977,Surrey,,,,,,,,,19890608,,49.133759,-122.863636
0,1,4,Tee,1000303789,5861,1358507599,,,69.5,,,In Service,,1980,Surrey,,,,,,,,,19890613,,49.140790,-122.845448
,1,4,Tee,1001930182,,1623301457,300,DI,,44.27,,In Service,7815-0392-00,2017,Surrey,,,Initial AB,,,,,,20180307,20180307,49.029264,-122.772951
,1,2,Reducer,1001930186,,1638201460,250,DI,,41.37,,In Service,7815-0392-00,2017,Surrey,,250X150 Reducer,Initial AB,,,,,,20180307,20180307,49.029301,-122.768832
,1,4,Tee,1001930184,,1628501459,250,DI,,43.23,,In Service,7815-0392-00,2017,Surrey,,,Initial AB,,,,,,20180307,20180307,49.029283,-122.771512
0,1,4,Tee,1000306596,14583,1266609725,,,84.13,,,In Service,,1996,Surrey,,,,,,,,,19980915,,49.179021,-122.870703
0,1,4,Tee,1000306707,7552,1518809793,,,91.04,,,In Service,,1980,Surrey,,,,,,,,,19891006,,49.180404,-122.801078
0,1,4,Tee,1000306711,7558,1518809706,,,92.48,,,In Service,,1987,Surrey,,,,,,,,,19891006,,49.178834,-122.801102
0,1,4,Tee,1000306790,7683,1478910250,,,96.47,,,In Service,,1982,Surrey,,,,,,,,,19891013,,49.188692,-122.812061
0,1,4,Tee,1000306856,6097,1206309418,,,97.23,,,In Service,,1974,Surrey,,,,,,,,,19890704,,49.173731,-122.887322
0,1,4,Tee,1000306857,6099,1205409417,,,96.47,,,In Service,,1974,Surrey,,,,,,,,,19890704,,49.173719,-122.887564
,1,0,Cap,1001988823,,1623201459,150,DI,,,,In Service,7815-0392-00,2017,Surrey,,,Initial AB,,,,,,20180307,,49.029293,-122.772967
0,1,4,Tee,1000306950,6288,1263409212,,,83.65,,,In Service,,1974,Surrey,,,,,,,,,19890712,,49.170001,-122.871581
0,1,4,Tee,1000306989,6535,1255709161,,,85.39,,,In Service,,1972,Surrey,,,,,,,,,19890725,,49.169073,-122.873722
0,1,4,Tee,1000307000,6548,1269409034,,,78.55,,,In Service,,1974,Surrey,,,,,,,,,19890725,,49.166763,-122.869950
0,1,4,Tee,1000307046,6613,1196709610,,,87.72,,,In Service,,1976,Surrey,,,,,,,,,19890801,,49.177215,-122.889981
0,1,4,Tee,1000307108,16091,1235509243,300,CAS,87.2,,,In Service,,1974,Surrey,,SEE WD-030-032,,,,,,,19890707,,49.170296,-122.879328
0,1,4,Tee,1000307164,3731,1532708624,,,85.3,,,In Service,,1975,Surrey,,,,,,,,,19890316,,49.159245,-122.797331
0,1,4,Tee,1000307199,3817,1549508683,,,91.94,,,In Service,,1975,Surrey,,,,,,,,,19890320,,49.160302,-122.792679
0,1,4,Tee,1000307259,12472,1535908014,,,38.8,,,In Service,,1990,Surrey,,,,,,,,,19910722,,49.148222,-122.796502
0,1,4,Tee,1000314922,17885,1428411504,200,DI,,65.7,,In Service,7802-0134-00,2004,Surrey,,,Final AB,,,,,,20040315,,49.211157,-122.825945
0,1,4,Tee,1000297485,1731,1424306711,,,23.78,,,In Service,,1990,Surrey,,,,,,,,,19910531,,49.124700,-122.827361
,1,0,Cap,1001988822,,1638201460,150,DI,,,,In Service,7815-0392-00,2017,Surrey,,,Initial AB,,,,,,20180307,20180307,49.029310,-122.768832
0,1,4,Tee,1000297626,8298,1438706607,,,18.59,,,In Service,,1952,Surrey,,,,,,,,,19891212,,49.122803,-122.823401
0,1,4,Tee,1000297733,3428,1477908719,,,60.24,,,In Service,,1990,Surrey,,,,,,,,,19920728,,49.160992,-122.812450
0,1,4,Tee,1000297767,6166,1507808204,,,38.15,,,In Service,,1994,Surrey,,,,,,,,,19941115,,49.151658,-122.804240
0,1,4,Tee,1000297773,11982,1513408303,,,52.87,,,In Service,,1994,Surrey,,,,,,,,,19950228,,49.153452,-122.802695
0,1,4,Tee,1000297786,3166,1507808160,,,29.3,,,In Service,,1995,Surrey,,,,,,,,,19960227,,49.150875,-122.804232
0,1,4,Tee,1000297956,3350,1453608232,,,39,,,In Service,,1958,Surrey,,,,,,,,,19890303,,49.152191,-122.819167
0,1,4,Tee,1000311330,5622,1356308892,150,DI,34.59,,,Abandoned,,1974,Surrey,,,,,,,,,19890601,20110608,49.164166,-122.845973
0,1,4,Tee,1000311696,13230,1356308609,300,DI,31.56,,,Abandoned,,1993,Surrey,,,,,,,,,19930402,20110608,49.159056,-122.845994
0,1,4,Tee,1000302268,13641,1526205767,,,20.4,,,In Service,,1994,Surrey,,,,,,,,,19940706,,49.107579,-122.799350
0,1,4,Tee,1000302359,2021,1820707298,,,31.88,,,In Service,,1964,Surrey,,,,,,,,,19890116,,49.135101,-122.718038
0,1,4,Tee,1000302395,13726,1600007991,,,56.03,,,In Service,,1998,Surrey,,,,,,,,,19990104,,49.147517,-122.778824
0,1,4,Tee,1000302471,13881,1415708092,,,18.25,,,In Service,,1996,Surrey,,,,,,,,,19961218,,49.149677,-122.829642
0,1,4,Tee,1000302563,9654,1404308626,,,43.53,,,In Service,,1991,Surrey,,,,,,,,,19901129,,49.159354,-122.832759
0,1,4,Tee,1000302613,3012,1398308354,,,28.96,,,In Service,,1990,Surrey,,,,,,,,,19890216,,49.154420,-122.834430
0,1,4,Tee,1000302668,2883,1799009377,,,44.55,,,In Service,,1981,Surrey,,,,,,,,,19890210,,49.172728,-122.723808
0,1,4,Tee,1000299254,10615,1504402053,,,112.12,,,In Service,,1987,Surrey,,,,,,,,,19900511,,49.040397,-122.805614
0,1,4,Tee,1000299264,5257,1453501950,,,106.3,,,In Service,,1990,Surrey,,,,,,,,,19920115,,49.038556,-122.819610
0,1,4,Tee,1000299285,13255,1459402121,,,117.4,,,In Service,,1988,Surrey,,,,,,,,,19930421,,49.041655,-122.817987
0,1,4,Tee,1000299341,10490,1450901594,,,89.46,,,In Service,,1977,Surrey,,,,,,,,,19900507,,49.032130,-122.820357
0,1,4,Tee,1000307937,13168,1242005576,,,56.4,,,In Service,,1993,Surrey,,,,,,,,,19930318,,49.104229,-122.877652
0,1,4,Tee,1000307981,3814,1261006211,,,100.95,,,In Service,,1998,Surrey,,,,,,,,,19990119,,49.115441,-122.872429
0,1,4,Tee,1000308120,10704,1530101944,,,103.65,,,In Service,,1986,Surrey,,,,,,,,,19900517,,49.038424,-122.798542
0,1,4,Tee,1000308243,10859,1561801872,,,88.76,,,In Service,,1973,Surrey,,,,,,,,,19900529,,49.037097,-122.789829
0,1,4,Tee,1000308270,10901,1575002252,,,83.8,,,In Service,,1984,Surrey,,,,,,,,,19900530,,49.043961,-122.786163
0,1,4,Tee,1000308289,10922,1559602218,,,88.3,,,In Service,,1972,Surrey,,,,,,,,,19900531,,49.043354,-122.790395
0,1,4,Tee,1000305216,1198,1776605740,,,3.9,,,In Service,,1976,Surrey,,,,,,,,,19881215,,49.106952,-122.730348
0,1,4,Tee,1000305326,1878,1820005817,,,50.25,,,In Service,,1988,Surrey,,,,,,,,,19890110,,49.108312,-122.718383
0,1,4,Tee,1000313223,17459,1668006367,200,CAS,,19.42,,In Service,7896-0353-00,2003,Surrey,,,Final AB,,,,,,20030813,,49.118088,-122.760200
0,1,4,Tee,1000313970,16601,1636000909,100,DI,,30.4,,For Construction,7801-0258-00,2002,Surrey,,,,,,,,,20030318,,49.019346,-122.769484
0,1,4,Tee,1000314662,7048,1358711292,,,60.1,,,In Service,,1970,Surrey,,,,,,,,,19890913,,49.207585,-122.845174
0,1,4,Tee,1000314711,3541,1348211275,,,40.77,,,In Service,,1987,Surrey,,,,,,,,,19890913,,49.207260,-122.848087
0,1,4,Tee,1000314815,7251,1412511469,,,74.07,,,In Service,,1978,Surrey,,,,,,,,,19890925,,49.210763,-122.830314
0,1,4,Tee,1000314833,7283,1398011238,,,94.79,,,In Service,,1973,Surrey,,,,,,,,,19890926,,49.206595,-122.834340
0,1,4,Tee,1000314844,7307,1431411421,,,75.22,,,In Service,,1972,Surrey,,,,,,,,,19890927,,49.209887,-122.825094
0,1,4,Tee,1000298454,14177,1388710811,,,104.59,,,In Service,,1995,Surrey,,,,,,,,,19960617,,49.198866,-122.836921
0,1,4,Tee,1000298515,12943,1560010415,,,77.56,,,In Service,,1992,Surrey,,,,,,,,,19930218,,49.191634,-122.789661
0,1,4,Tee,1000298566,3634,1554810808,,,82.21,,,In Service,,1988,Surrey,,,,,,,,,19890315,,49.198752,-122.791061
0,1,4,Tee,1000298590,3681,1589310815,,,74.46,,,In Service,,1970,Surrey,,,,,,,,,19890316,,49.198847,-122.781557
0,1,4,Tee,1000298597,3698,1580210761,,,76.13,,,In Service,,1991,Surrey,,,,,,,,,19890316,,49.197877,-122.784078
0,1,4,Tee,1000298599,3581,1589510615,,,69.09,,,In Service,,1984,Surrey,,,,,,,,,19890316,,49.195245,-122.781503
0,1,4,Tee,1000307118,16113,1266009223,150,CAS,,82.77,,In Service,1299-6060-00,2000,Surrey,,,Final AB,,,,,,20021004,,49.169936,-122.870889
0,1,4,Tee,1000307433,16916,1600008544,400,CAS,,,,In Service,7897-0218-00,1998,Surrey,,,Final AB,,,,,,20030516,,49.157514,-122.778784
0,1,4,Tee,1000313070,13968,1365705926,,,84.5,,,In Service,,1994,Surrey,,,,,,,,,19950111,,49.110515,-122.843555
0,1,4,Tee,1000313569,9616,1539802612,,,77.97,,,In Service,,1960,Surrey,,,,,,,,,19900309,,49.050492,-122.795812
,1,0,Cap,1001803735,,1142509682,150,CAS,,,,In Service,1211-3190-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.178274,-122.904983
0,1,4,Tee,1000313801,9947,1635901184,,,38.44,,,In Service,,1986,Surrey,,,,,,,,,19900322,,49.024619,-122.769489
0,1,4,Tee,1000314051,2528,1619609176,,,61.75,,,In Service,,1991,Surrey,,,,,,,,,19890126,,49.169195,-122.773320
0,1,4,Tee,1000312148,6360,1404107435,,,69.61,,,In Service,,1979,Surrey,,,,,,,,,19890717,,49.137804,-122.832872
0,1,4,Tee,1000310777,11584,1343310563,,,78.49,,,In Service,,1970,Surrey,,,,,,,,,19900713,,49.194401,-122.849464
0,1,4,Tee,1000310940,6306,1338110665,,,77.8,,,In Service,,1995,Surrey,,,,,,,,,19981130,,49.196008,-122.850925
0,1,4,Tee,1000308177,10781,1555601837,,,92.38,,,In Service,,1975,Surrey,,,,,,,,,19900523,,49.036466,-122.791529
0,1,4,Tee,1000309238,6174,1438708009,,,24.09,,,In Service,,1991,Surrey,,,,,,,,,19920227,,49.148172,-122.823313
0,0,4,Tee,1000311039,11170,1136409608,,,63,,,Abandoned,,1958,Surrey,,,,,,,,,19900618,20150127,49.177184,-122.906617
0,1,4,Tee,1000309273,14619,1459207430,,,59.33,,,In Service,,1997,Surrey,,,,,,,,,19980924,,49.137429,-122.817702
0,1,4,Tee,1000308971,5295,1228207456,,,85.16,,,In Service,,1986,Surrey,,,,,,,,,19890517,,49.138235,-122.881376
0,1,4,Tee,1000308678,4996,1486308873,,,75.75,,,In Service,,1982,Surrey,,,,,,,,,19890503,,49.163778,-122.810111
0,1,4,Tee,1000308690,5011,1507308824,,,82.35,,,In Service,,1976,Surrey,,,,,,,,,19890503,,49.162884,-122.804331
0,0,4,Tee,1000311037,11168,1137709668,,,61,,,Abandoned,,1958,Surrey,,,,,,,,,19900618,20150127,49.178269,-122.906254
,1,4,Tee,1001803738,,1138009681,200,CAS,,61.45,,In Service,1211-3190-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.178259,-122.906214
,1,4,Tee,1001803594,,1134309668,200,CAS,,54.79,,In Service,1211-3130-00,2014,Surrey,,,Final AB,,,,,,20150126,20150127,49.178030,-122.907227
0,1,4,Tee,1000309163,16870,1259307630,300,CAS,87.02,,,In Service,1299-6120-00,2000,Surrey,,,Final AB,,,,,,20030513,,49.141114,-122.872829
0,1,4,Tee,1000311509,16130,1355809343,300,CAS,,56.45,,In Service,7893-0402-00,1998,Surrey,,,Final AB,,,,,,20021008,20071108,49.172089,-122.846110
0,1,4,Tee,1000312494,17271,1884207023,300,CAS,,68.73,,In Service,7801-0198-00,2002,Surrey,,,Final AB,,,,,,20030627,,49.129817,-122.700552
0,1,4,Tee,1000314679,7069,1298411748,,,1.19,,,In Service,,1964,Surrey,,,,,,,,,19890914,,49.215861,-122.861796
0,1,4,Tee,1000304225,15917,1334510372,19,CAS,,,,In Service,,,Surrey,,FIELD INFO,,,,,,,20020917,20110711,49.190709,-122.851942
0,1,4,Tee,1000314709,2484,1348211316,,,32.98,,,In Service,,1987,Surrey,,,,,,,,,19940325,,49.208017,-122.848070
0,1,4,Tee,1000303648,7123,1472411460,,,32,,,In Service,,1979,Surrey,,,,,,,,,19890920,,49.210578,-122.813787
0,1,4,Tee,1000302551,12614,1433808668,,,52.29,,,In Service,,1988,Surrey,,,,,,,,,19901005,,49.160098,-122.824621
0,1,4,Tee,1000302641,3190,1390708013,,,25.04,,,In Service,,1977,Surrey,,,,,,,,,19890224,,49.148266,-122.836550
0,1,4,Tee,1000303149,5132,1397009354,,,70.09,,,In Service,,1975,Surrey,,,,,,,,,19890508,,49.172517,-122.834723
,1,0,Cap,1001803803,,1134209620,150,CAS,,,,In Service,1211-3020-00,2014,Surrey,,,Final AB,,,,,,20150127,20150127,49.177165,-122.907276
0,1,4,Tee,1000306032,12237,1477110539,,,98.42,,,In Service,,1967,Surrey,,,,,,,,,19900821,,49.193919,-122.812552
0,1,4,Tee,1000306077,12151,1459410910,,,97.08,,,In Service,,1970,Surrey,,,,,,,,,19900814,,49.200637,-122.817406
,1,3,Tap,1001823346,,1399107222,300,CAS,,69.73,,In Service,1211-5050-00,2014,Surrey,,,Final AB,,,,,,20150521,20150521,49.133694,-122.834294
0,1,4,Tee,1000306157,12369,1500610767,,,88.91,,,In Service,,1971,Surrey,,,,,,,,,19900824,,49.198038,-122.806049
,1,4,Tee,1001823344,,1399107215,450,CAS,,69.58,,In Service,1211-5050-00,2014,Surrey,,,Final AB,,,,,,20150521,20150521,49.133566,-122.834291
0,1,4,Tee,1000306286,6663,1921705787,,,,,,In Service,,1994,Surrey,,,,,,,,,19940713,,49.107702,-122.690359
0,1,4,Tee,1000306321,8117,1241609859,,,81.73,,,In Service,,1990,Surrey,,,,,,,,,19891124,,49.181701,-122.877582
0,1,4,Tee,1000306387,11946,1229210351,,,6.68,,,In Service,,1970,Surrey,,,,,,,,,19900808,,49.190607,-122.880976
0,1,4,Tee,1000306399,11995,1218410150,,,40.23,,,In Service,,1977,Surrey,,,,,,,,,19900808,,49.186973,-122.883961
0,1,4,Tee,1000306467,12283,1239410218,,,59.24,,,In Service,,1976,Surrey,,,,,,,,,19900822,,49.188197,-122.878148
0,1,4,Tee,1000303346,13787,1233310419,,,9.98,,,In Service,,1994,Surrey,,,,,,,,,19941122,,49.191831,-122.879843
0,1,4,Tee,1000303390,6498,1260711123,,,1.48,,,In Service,,1988,Surrey,,,,,,,,,19890830,,49.204560,-122.872238
0,1,4,Tee,1000303459,1003,1202810680,,,-0.26,,,In Service,,1979,Surrey,,,,,,,,,19910903,,49.196557,-122.888245
0,1,4,Tee,1000297437,19429,1378906417,300,DI,,,,Abandoned,,,Surrey,,,,,,,,,20060228,20151015,49.119132,-122.839896
0,1,4,Tee,1000303491,7423,1264910411,,,79.56,,,In Service,,1994,Surrey,,,,,,,,,19940425,,49.191677,-122.871119
0,1,4,Tee,1000303626,6978,1444511658,,,4.57,,,In Service,,1971,Surrey,,,,,,,,,19890919,,49.214166,-122.821472
0,1,4,Tee,1000312321,1939,1919207828,,,52.79,,,In Service,,1965,Surrey,,,,,,,,,19890111,,49.144618,-122.690831
0,1,4,Tee,1000309450,19687,1503807222,150,AC,,29,,Abandoned,NO AB,1958,Surrey,,,,,,,,,20060607,,49.133634,-122.805412
0,1,1,Cross,1000315174,11509,1399310806,,,103.85,,,In Service,,1962,Surrey,,,,,,,,,19900807,,49.198781,-122.834001
0,1,1,Cross,1000315183,3610,1549011017,,,89.45,,,In Service,,1985,Surrey,,,,,,,,,19890314,,49.202530,-122.792653
0,1,1,Cross,1000315185,3652,1577011111,,,82.94,,,In Service,,1970,Surrey,,,,,,,,,19890315,,49.204212,-122.784933
0,1,1,Cross,1000315209,3382,1457408632,,,52.97,,,In Service,,1975,Surrey,,,,,,,,,19890306,,49.159424,-122.818104
0,1,1,Cross,1000315291,11038,1840906788,,,59.74,,,Abandoned,,1981,Surrey,,,,,,,,,19910312,20071010,49.125869,-122.712522
0,1,1,Cross,1000315293,13644,1825006450,,,56.59,,,In Service,,1994,Surrey,,,,,,,,,19940707,,49.119758,-122.716953
0,1,1,Cross,1000315301,5668,1350509118,,,49.44,,,In Service,,1976,Surrey,,,,,,,,,19890602,,49.168271,-122.847554
0,1,1,Cross,1000315179,12107,1415811099,,,103.27,,,In Service,,1970,Surrey,,,,,,,,,19900810,,49.204078,-122.829415
0,1,4,Tee,1000299485,13185,1704810372,,,50.15,,,In Service,,1992,Surrey,,,,,,,,,19930325,,49.190786,-122.749719
0,1,4,Tee,1000301546,9904,1269201640,,,61.7,,,In Service,,1988,Surrey,,,,,,,,,19900320,,49.033015,-122.870347
0,1,4,Tee,1000301495,9772,1273802104,,,60.3,,,In Service,,1979,Surrey,,,,,,,,,19900316,,49.041412,-122.869038
0,1,4,Tee,1000301504,9783,1253101990,,,47.33,,,In Service,,1980,Surrey,,,,,,,,,19900316,,49.039358,-122.874740
0,1,4,Tee,1000302523,3241,1398008770,,,45.08,,,In Service,,1988,Surrey,,,,,,,,,19890227,,49.161951,-122.834482
0,1,4,Tee,1000302544,5071,1398108666,,,43.97,,,In Service,,1990,Surrey,,,,,,,,,19890505,,49.160068,-122.834468
0,1,4,Tee,1000300989,13547,1359902266,,,81.75,,,In Service,,1994,Surrey,,,,,,,,,19951220,,49.044324,-122.845355
0,1,4,Tee,1000301374,2139,1760001955,,,84.83,,,In Service,,1976,Surrey,,,,,,,,,19890118,,49.038492,-122.735290
0,1,4,Tee,1000313169,839,1656805990,150,DI,29,,,Abandoned,,,Surrey,,,,,,,,,19880929,20110608,49.111543,-122.763333
0,1,3,Tap,1000824596,,1904407228,500,DI,,,,In Service,,2007,Surrey,,AS PER OPERATIONS,Initial AB,,,,,,20070504,20110608,49.133508,-122.694943
0,1,3,Tap,1000824597,,1903807228,300,DI,,,,In Service,,2007,Surrey,,AS PER OPERATIONS,Initial AB,,,,,,20070504,20110608,49.133505,-122.695119
0,1,4,Tee,1000308939,5179,1216807522,,,87,,,In Service,,1987,Surrey,,,,,,,,,19890515,,49.139430,-122.884520
0,1,4,Tee,1000309138,11272,1213607462,,,85.3,,,In Service,,1995,Surrey,,,,,,,,,19960930,,49.138359,-122.885400
0,1,4,Tee,1000309186,2058,1479307613,,,33,,,In Service,,1959,Surrey,,,,,,,,,19891019,,49.140983,-122.812144
0,1,1,Cross,1000315157,8518,1398406797,,,46.75,,,In Service,,1982,Surrey,,,,,,,,,19900102,20150908,49.126256,-122.834489
0,1,4,Tee,1000309215,7778,1479307415,,,44.2,,,In Service,,1975,Surrey,,,,,,,,,19891024,,49.137424,-122.812142
0,1,4,Tee,1000309225,7788,1518207206,,,51.4,,,Abandoned,,1982,Surrey,,,,,,,,,19891025,20061206,49.133613,-122.801427
0,1,4,Tee,1000309305,14805,1450307522,,,56.1,,,In Service,,1998,Surrey,,,,,,,,,19990118,,49.139097,-122.820158
0,1,4,Tee,1000309444,19681,1478607627,100,AC,,32.5,,Abandoned,NO AB,1959,Surrey,,,,,,,,,20060607,,49.140982,-122.812352
0,1,4,Tee,1000309492,7513,1257606812,,,86,,,In Service,,1988,Surrey,,,,,,,,,19891006,,49.126586,-122.873260
0,1,4,Tee,1000308431,15719,1441911027,200,CAS,,99.1,,In Service,1295-3050-00,1996,Surrey,,,Final AB,,,,,,20020828,20150908,49.202515,-122.822228
0,1,4,Tee,1000309517,7670,1277807081,100,CAS,86.8,,,Abandoned,,1948,Surrey,,AS PER OPERATIONS,,,,,,,19891012,,49.131451,-122.867719
0,1,4,Tee,1000300825,10350,1391701812,,,92.91,,,In Service,,1986,Surrey,,,,,,,,,19900426,20150908,49.036098,-122.836623
0,1,4,Tee,1000309611,11908,1217206508,100,CAS,81.81,,,Abandoned,,,Surrey,,AS PER OPERATIONS,,,,,,,19920616,,49.121094,-122.884438
0,1,4,Tee,1000309620,12261,1226607059,,,75.89,,,In Service,,1991,Surrey,,,,,,,,,19900110,,49.131046,-122.881824
0,1,4,Tee,1000309625,7586,1226607058,,,75.57,,,Abandoned,,1990,Surrey,,,,,,,,,19920807,20070205,49.131036,-122.881823
0,1,4,Tee,1000309628,11308,1221606462,,,80.08,,,In Service,,1992,Surrey,,,,,,,,,19920917,,49.120266,-122.883234
0,1,4,Tee,1000309641,5881,1262406991,,,84.75,,,In Service,,1992,Surrey,,,,,,,,,19921216,,49.129819,-122.871954
0,1,4,Tee,1000309703,14206,1212006515,,,82.1,,,In Service,,1996,Surrey,,,,,,,,,19970117,,49.121219,-122.885869
0,1,4,Tee,1000309785,655,1705405759,,,10.45,,,In Service,,1979,Surrey,,,,,,,,,19881003,,49.107339,-122.749969
0,1,4,Tee,1000300824,10349,1391901892,,,89.55,,,In Service,,1986,Surrey,,,,,,,,,19900426,20150908,49.037537,-122.836571
0,1,4,Tee,1000306700,7478,1519910005,,,86.89,,,In Service,,1980,Surrey,,,,,,,,,19891004,,49.184245,-122.800768
0,1,4,Tee,1000298688,15718,1438810954,200,CAS,,99.37,,In Service,1295-3050-00,1996,Surrey,,,Final AB,,,,,,20020828,20150908,49.201201,-122.823091
0,1,4,Tee,1000297694,16287,1470008425,300,CAS,,36.45,,In Service,7896-0095-00,2000,Surrey,,SEE WF-043-005,Final AB,,,,,,20021030,,49.155420,-122.814655
0,1,4,Tee,1000297696,16289,1465508375,100,CAS,,37.1,,In Service,7896-0095-00,2000,Surrey,,,Final AB,,,,,,20021030,,49.154528,-122.815899
0,1,4,Tee,1000297699,16292,1459108338,300,CAS,,38.43,,In Service,7896-0095-00,2000,Surrey,,,Final AB,,,,,,20021030,,49.153851,-122.817685
0,1,4,Tee,1000312595,1381,1939706428,,,37.19,,,In Service,,1978,Surrey,,,,,,,,,19881026,20111114,49.119008,-122.685296
,1,0,Cap,1001220378,,1936906428,200,DI,,,,In Service,,,Surrey,,,Final AB,,,,,,20111114,20111114,49.119013,-122.686087
,1,0,Cap,1001212623,,1199811248,200,DI,,,,In Service,1208-3030-00,2011,Surrey,,,Final AB,,,,,,20110912,20111115,49.206608,-122.889091
,1,0,Cap,1001212716,,1200211252,200,DI,,,,Abandoned,1208-3030-00,2011,Surrey,,,Final AB,,,,,,20110913,20111115,49.206685,-122.888991
0,1,4,Tee,1000298702,16062,1369110582,150,CAS,92.42,,,In Service,,1968,Surrey,,REMOVED CROSS BECAUSE OF ABANDONDED MAIN,,,,,,,20021002,,49.194490,-122.842367
0,1,4,Tee,1000298810,12128,1440811014,,,100.68,,,In Service,,1962,Surrey,,,,,,,,,19900813,,49.202516,-122.822535
0,1,4,Tee,1000298819,8539,1361510439,,,81.85,,,In Service,,1990,Surrey,,,,,,,,,19910717,,49.192155,-122.844453
0,1,4,Tee,1000298825,4526,1388110413,,,97.97,,,In Service,,1988,Surrey,,,,,,,,,19911126,,49.191674,-122.837120
0,1,4,Tee,1000298843,11785,1387311148,,,97.35,,,In Service,,1973,Surrey,,,,,,,,,19900726,,49.204963,-122.837298
0,1,4,Tee,1000299119,11075,1323601296,,,52.15,,,In Service,,1979,Surrey,,,,,,,,,19900612,,49.026786,-122.855385
,1,4,Tee,1001224386,,1320908827,300,DI,,54.85,,In Service,1209-3080-00,2011,Surrey,,,Final AB,,,,,,20111220,20151015,49.162750,-122.855766
0,1,4,Tee,1000299157,2835,1335801251,,,43,,,In Service,,1900,Surrey,,,,,,,,,19910218,,49.025960,-122.852034
0,1,4,Tee,1000817076,,1639208294,400,DI,,63.33,,In Service,1200-6130-00,2006,Surrey,,,Final AB,,,,,,20070124,20110608,49.152966,-122.767976
0,1,4,Tee,1000300710,10464,1410102297,,,91.32,,,In Service,,1985,Surrey,,,,,,,,,19900503,,49.044863,-122.831526
0,1,4,Tee,1000301087,10206,1337901606,,,86.1,,,In Service,,1979,Surrey,,,,,,,,,19900330,,49.032383,-122.851453
0,1,4,Tee,1000297552,8183,1373307100,,,67.6,,,In Service,,1976,Surrey,,,,,,,,,19891205,,49.131755,-122.841377
0,1,4,Tee,1000297731,11213,1518408123,,,30.77,,,In Service,,1990,Surrey,,,,,,,,,19920602,,49.150187,-122.801318
0,1,4,Tee,1000297915,12953,1493408530,,,54.87,,,In Service,,1990,Surrey,,,,,,,,,19910725,,49.157561,-122.808186
,1,0,Cap,1001435439,,1941905621,200,DI,,,,In Service,1209-5030-00,,Surrey,,,Initial AB,,,,,,20121003,20121003,49.104399,-122.684789
0,1,4,Tee,1000817095,,1644508281,400,DI,,61.92,,In Service,1200-6130-00,2006,Surrey,,,Final AB,,,,,,20070124,20110608,49.152731,-122.766536
0,1,4,Tee,1000298279,14387,1817209832,,,24.75,,,In Service,,1996,Surrey,,,,,,,,,19971023,,49.180700,-122.718722
0,1,4,Tee,1000817096,,1643708267,400,DI,,61.6,,In Service,1200-6130-00,2006,Surrey,,,Final AB,,,,,,20070124,20110608,49.152484,-122.766764
0,1,4,Tee,1000298036,4201,1222908125,,,91.99,,,In Service,,1978,Surrey,,,,,,,,,19890410,,49.150346,-122.882793
0,1,4,Tee,1000312889,15228,1328906213,100,DI,,,,Abandoned,7891-0017-00,1992,Surrey,,SEE TIE IN JULY 8/92,Final AB,,,,,,20020704,20110608,49.115453,-122.853693
0,1,4,Tee,1000313249,18088,1649206181,200,DI,,28.92,,In Service,7896-0301-00,2004,Surrey,,,Final AB,,,,,,20040616,20110608,49.114732,-122.765419
,1,3,Tap,1001224398,,1320008826,300,DI,,54.85,,In Service,1209-3080-00,2011,Surrey,,,Final AB,,,,,,20111220,20151015,49.162747,-122.856021
0,1,4,Tee,1000314614,18408,1611703031,200,DI,,15.78,,In Service,7899-0179-00,2003,Surrey,,,Final AB,,,,,,20041022,20110608,49.057745,-122.776008
0,1,4,Tee,1000307281,10324,1579908214,,,71.02,,,In Service,,1991,Surrey,,,,,,,,,19920529,,49.151808,-122.784340
0,1,4,Tee,1000307332,13694,1569908360,,,80.5,,,In Service,,1994,Surrey,,,,,,,,,19940805,,49.154459,-122.787110
0,1,4,Tee,1000307401,14426,1550008031,,,56.2,,,In Service,,1996,Surrey,,,,,,,,,19971118,,49.148262,-122.792604
0,1,4,Tee,1000307426,2054,1580008330,,,76.9,,,In Service,,1998,Surrey,,,,,,,,,19991007,,49.153657,-122.784330
0,1,4,Tee,1000307530,3141,1519706398,,,4.45,,,In Service,,1983,Surrey,,,,,,,,,19910514,,49.118986,-122.801079
